index,utc_iso,celestial_body,observer_latitude_deg,observer_longitude_deg,observer_elevation_m,azimuth_deg,elevation_deg,range_km,unit_east,unit_north,unit_up
47,2026-07-27T19:10:31.101849Z,sun,39.759062,-104.62011683333333,1672.4,183.66692153753132,69.27616403829902,151901569.30185807,-0.02263178540432232,-0.3531395100928073,0.9352968986909048
48,2026-07-27T19:12:01.125293Z,sun,39.759062,-104.62011683333333,1672.4,184.66653835399765,69.25497265993839,151901553.52606693,-0.0288172555266325,-0.35303569608268365,0.9351659548311881
49,2026-07-27T19:13:31.148737Z,sun,39.759062,-104.62011683333333,1672.4,185.66411907041729,69.2287721930364,151901537.94860715,-0.03500150834324503,-0.35290598507338233,0.9350038824053531
50,2026-07-27T19:15:01.172180Z,sun,39.759062,-104.62011683333333,1672.4,186.65924313934207,69.19758181390816,151901522.56943595,-0.04118427870029396,-0.3527503826812822,0.9348106881642644
51,2026-07-27T19:16:31.195624Z,sun,39.759062,-104.62011683333333,1672.4,187.65149711677626,69.161424230793,151901507.38850158,-0.04736530171272435,-0.3525688956273588,0.9345863801863192
52,2026-07-27T19:18:01.219067Z,sun,39.759062,-104.62011683333333,1672.4,188.6404757006305,69.12032560592816,151901492.40574434,-0.05354431229494957,-0.3523615317497201,0.9343309678929902
53,2026-07-27T19:19:31.242511Z,sun,39.759062,-104.62011683333333,1672.4,189.62578287739817,69.07431546062575,151901477.62109536,-0.05972104572142432,-0.3521282999871479,0.934044462028495
54,2026-07-27T19:21:01.265955Z,sun,39.759062,-104.62011683333333,1672.4,190.60703284008392,69.0234265761349,151901463.03447768,-0.06589523715758068,-0.35186921039411956,0.9337268746783317
55,2026-07-27T19:22:31.289398Z,sun,39.759062,-104.62011683333333,1672.4,191.58385094702757,68.96769488064457,151901448.64580607,-0.07206662187716574,-0.35158427413476256,0.9333782192618091
56,2026-07-27T19:24:01.312842Z,sun,39.759062,-104.62011683333333,1672.4,192.5558746059325,68.9071593265018,151901434.45498604,-0.07823493547907463,-0.35127350347159636,0.9329985105183048
57,2026-07-27T19:25:31.336285Z,sun,39.759062,-104.62011683333333,1672.4,193.5227539718899,68.8418617660997,151901420.46191534,-0.08439991341902792,-0.35093691178787556,0.9325877645346037
58,2026-07-27T19:27:01.359729Z,sun,39.759062,-104.62011683333333,1672.4,194.4841527267078,68.77184681097607,151901406.66648272,-0.09056129156890311,-0.3505745135594092,0.9321459987104787
59,2026-07-27T19:28:31.383173Z,sun,39.759062,-104.62011683333333,1672.4,195.4397486136861,68.69716169525432,151901393.06856865,-0.09671880574872718,-0.3501863243793946,0.931673231789016
60,2026-07-27T19:30:01.406616Z,sun,39.759062,-104.62011683333333,1672.4,196.3892339960974,68.61785612720404,151901379.66804534,-0.1028721919435912,-0.34977236094782477,0.93116948384368
61,2026-07-27T19:31:31.430060Z,sun,39.759062,-104.62011683333333,1672.4,197.3323163300747,68.53398213585578,151901366.46477586,-0.10902118651976804,-0.34933264105569634,0.9306347762591263
62,2026-07-27T19:33:01.453504Z,sun,39.759062,-104.62011683333333,1672.4,198.268718458946,68.44559392273547,151901353.45861542,-0.11516552582601886,-0.34886718361183217,0.9300691317638516
63,2026-07-27T19:34:31.476947Z,sun,39.759062,-104.62011683333333,1672.4,199.19817892011687,68.35274770380694,151901340.64941067,-0.121304946410129,-0.34837600862956924,0.9294725744139878
64,2026-07-27T19:36:01.500391Z,sun,39.759062,-104.62011683333333,1672.4,200.1204521698951,68.25550154934356,151901328.03699937,-0.12743918523450073,-0.3478591372082533,0.9288451295708537
65,2026-07-27T19:37:31.523834Z,sun,39.759062,-104.62011683333333,1672.4,201.0353086275098,68.15391523417256,151901315.62121156,-0.13356797921029934,-0.34731659157123557,0.9281868239471064
66,2026-07-27T19:39:01.547278Z,sun,39.759062,-104.62011683333333,1672.4,201.94253479819488,68.0480500724925,151901303.40186778,-0.13969106575387882,-0.3467483950189872,0.9274976855498357
67,2026-07-27T19:40:31.570722Z,sun,39.759062,-104.62011683333333,1672.4,202.84193317165696,67.93796877045376,151901291.37878117,-0.14580818232106585,-0.3461545719696028,0.9267777437297293
68,2026-07-27T19:42:01.594165Z,sun,39.759062,-104.62011683333333,1672.4,203.73332215564886,67.82373526984853,151901279.551756,-0.15191906662326468,-0.34553514794092705,0.9260270291593857
69,2026-07-27T19:43:31.617609Z,sun,39.759062,-104.62011683333333,1672.4,204.6165359451319,67.70541459370914,151901267.92058778,-0.15802345684196656,-0.34489014952754915,0.9252455738054519
70,2026-07-27T19:45:01.641052Z,sun,39.759062,-104.62011683333333,1672.4,205.49142423491193,67.5830727082782,151901256.4850644,-0.16412109116482493,-0.344219604448556,0.9244334109865063
71,2026-07-27T19:46:31.664496Z,sun,39.759062,-104.62011683333333,1672.4,206.35785202664064,67.45677636936695,151901245.24496445,-0.17021170833956206,-0.343523541489008,0.9235905753021615
72,2026-07-27T19:48:01.687940Z,sun,39.759062,-104.62011683333333,1672.4,207.2156992407324,67.32659299302067,151901234.20005867,-0.17629504721066758,-0.3428019905501563,0.9227171026939075
73,2026-07-27T19:49:31.711383Z,sun,39.759062,-104.62011683333333,1672.4,208.06486038290626,67.19259051769887,151901223.35010958,-0.1823708469342995,-0.34205498262707873,0.9218130304180209
74,2026-07-27T19:51:01.734827Z,sun,39.759062,-104.62011683333333,1672.4,208.90524417073067,67.05483727084416,151901212.6948706,-0.18843884719153134,-0.34128254978118705,0.920878397012319
75,2026-07-27T19:52:31.758270Z,sun,39.759062,-104.62011683333333,1672.4,209.7367730331936,66.91340185609165,151901202.23408747,-0.19449878772721138,-0.3404847251976613,0.9199132423656691
76,2026-07-27T19:54:01.781714Z,sun,39.759062,-104.62011683333333,1672.4,210.5593827222832,66.76835302340412,151901191.96749714,-0.20055040890050352,-0.339661543115366,0.918917607633203
77,2026-07-27T19:55:31.805158Z,sun,39.759062,-104.62011683333333,1672.4,211.37302176112584,66.61975956822003,151901181.89482844,-0.20659345122442072,-0.3388130388867389,0.9178915353087836
78,2026-07-27T19:57:01.828601Z,sun,39.759062,-104.62011683333333,1672.4,212.17765096589494,66.46769022116182,151901172.0158019,-0.2126276555794759,-0.33793924895093763,0.9168350691925194
79,2026-07-27T19:58:31.852045Z,sun,39.759062,-104.62011683333333,1672.4,212.97324295081987,66.31221354311707,151901162.33012953,-0.21865276342538323,-0.33704021080190394,0.9157482543521727
80,2026-07-27T20:00:01.875488Z,sun,39.759062,-104.62011683333333,1672.4,213.7597815334514,66.15339784359216,151901152.83751518,-0.22466851634313104,-0.3361159630554117,0.9146311372042335
81,2026-07-27T20:01:31.898932Z,sun,39.759062,-104.62011683333333,1672.4,214.53726126566238,65.99131107942604,151901143.53765422,-0.230674656581631,-0.3351665453675017,0.9134837654153253
82,2026-07-27T20:03:01.922376Z,sun,39.759062,-104.62011683333333,1672.4,215.30568682866243,65.82602078563303,151901134.43023401,-0.2366709266005591,-0.33419199850397724,0.9123061879862212
83,2026-07-27T20:04:31.945819Z,sun,39.759062,-104.62011683333333,1672.4,216.06507251549712,65.65759399481742,151901125.51493347,-0.24265706928249878,-0.33319236430909355,0.9110984552140042
84,2026-07-27T20:06:01.969263Z,sun,39.759062,-104.62011683333333,1672.4,216.81544171400392,65.48609716180786,151901116.79142314,-0.248632828142964,-0.33216768566919647,0.9098606186481538
85,2026-07-27T20:07:31.992706Z,sun,39.759062,-104.62011683333333,1672.4,217.5568263110174,65.3115961129694,151901108.2593657,-0.25459794687611687,-0.3311180065893288,0.9085927311831056
86,2026-07-27T20:09:02.016150Z,sun,39.759062,-104.62011683333333,1672.4,218.28926622934316,65.13415597265295,151901099.91841516,-0.26055216989680796,-0.33004337210028584,0.9072948469459844
87,2026-07-27T20:10:32.039594Z,sun,39.759062,-104.62011683333333,1672.4,219.0128088495089,64.95384112374578,151901091.76821756,-0.2664952418875,-0.32894382833759567,0.9059670213920202
88,2026-07-27T20:12:02.063037Z,sun,39.759062,-104.62011683333333,1672.4,219.7275085257178,64.77071515425592,151901083.80841085,-0.2724269080084896,-0.32781942250582186,0.9046093112614325
89,2026-07-27T20:13:32.086481Z,sun,39.759062,-104.62011683333333,1672.4,220.4334261127709,64.5848408083006,151901076.03862435,-0.2783469141059068,-0.32667020283783516,0.9032217745302682
90,2026-07-27T20:15:02.109924Z,sun,39.759062,-104.62011683333333,1672.4,221.13062842838224,64.39627996241461,151901068.4584798,-0.2842550062618251,-0.3254962186808431,0.901804470514292
91,2026-07-27T20:16:32.133368Z,sun,39.759062,-104.62011683333333,1672.4,221.81918784871732,64.2050935755758,151901061.0675902,-0.2901509313310799,-0.32429752039218307,0.900357459743178
92,2026-07-27T20:18:02.156812Z,sun,39.759062,-104.62011683333333,1672.4,222.49918180286232,64.01134167463577,151901053.8655609,-0.29603443649252537,-0.32307415942773593,0.8988808040672661
93,2026-07-27T20:19:32.180255Z,sun,39.759062,-104.62011683333333,1672.4,223.17069236218887,63.81508332309477,151901046.8519889,-0.30190526945731905,-0.32182618830184534,0.8973745666091772
