index,utc_iso,celestial_body,observer_latitude_deg,observer_longitude_deg,observer_elevation_m,azimuth_deg,elevation_deg,range_km,unit_east,unit_north,unit_up
2160,2026-07-30T00:00:50.638187Z,moon,39.759062,-104.62011683333333,1672.4,92.16146823763972,-28.750660378220484,401569.30593831115,0.876097430419904,-0.03306623314294731,-0.48099887384210965
2161,2026-07-30T00:02:20.661631Z,moon,39.759062,-104.62011683333333,1672.4,92.38385313988687,-28.47092679890508,401538.79027066194,0.8782983757770803,-0.03656365838542652,-0.47671276676088364
2162,2026-07-30T00:03:50.685074Z,moon,39.759062,-104.62011683333333,1672.4,92.60575470618937,-28.19121696154109,401508.205317391,0.8804645452884574,-0.040070276402515294,-0.47241566172070953
2163,2026-07-30T00:05:20.708518Z,moon,39.759062,-104.62011683333333,1672.4,92.82718726946767,-27.911534794508487,401477.5521607177,0.8825958436946707,-0.0435859480002594,-0.46810772459959593
2164,2026-07-30T00:06:50.731961Z,moon,39.759062,-104.62011683333333,1672.4,93.04816497880914,-27.631884216815344,401446.83188736986,0.8846921769656674,-0.04711053340687871,-0.463789121970177
2165,2026-07-30T00:08:20.755405Z,moon,39.759062,-104.62011683333333,1672.4,93.2687018232814,-27.352269114244116,401416.04558554175,0.8867534524949536,-0.05064389259048034,-0.4594600207107948
2166,2026-07-30T00:09:50.778849Z,moon,39.759062,-104.62011683333333,1672.4,93.48881161875856,-27.07269336210641,401385.1943473801,0.8887795789402175,-0.054185884990199835,-0.4551205883353097
2167,2026-07-30T00:11:20.802292Z,moon,39.759062,-104.62011683333333,1672.4,93.70850801922079,-26.793160816889344,401354.27926788194,0.8907704662997119,-0.057736369637909374,-0.4507709928436262
2168,2026-07-30T00:12:50.825736Z,moon,39.759062,-104.62011683333333,1672.4,93.9278045279492,-26.513675307866556,401323.3014438711,0.8927260259816995,-0.06129520528272001,-0.4464114025697275
2169,2026-07-30T00:14:20.849179Z,moon,39.759062,-104.62011683333333,1672.4,94.14671448417609,-26.234240659816088,401292.261976302,0.894646170654924,-0.06486225011903077,-0.4420419865148299
2170,2026-07-30T00:15:50.872623Z,moon,39.759062,-104.62011683333333,1672.4,94.36525108629199,-25.954860669077064,401261.16196748015,0.8965308144271471,-0.06843736210840494,-0.43766291395346646
